alpha_u,beta_u,seed,ate_lower,ate_upper,ate_width,true_ate,naive_ate,naive_bias,coverage,cate_width_z0,cate_width_z1,feasible,lp_status
1.0,0.5,69,0.060014552081312234,0.35336862772886307,0.29335407564755084,0.2131249618505535,0.23070468349338213,0.017579721642828644,True,0.31014971551436754,0.27655843578073414,True,optimal
1.0,0.5,71,0.07716088883537114,0.35460900114758587,0.2774481123122147,0.2131249618505535,0.24580449475517674,0.03267953290462325,True,0.261644146974647,0.29325207764978245,True,optimal
1.0,0.5,72,0.05188853929270004,0.3690237392743656,0.31713519998166556,0.2131249618505535,0.23273086282031086,0.019605900969757367,True,0.31329856941697143,0.3209718305463597,True,optimal
1.0,0.5,73,0.05606840319294554,0.3674888342885001,0.31142043109555456,0.2131249618505535,0.2220085213566092,0.00888355950605571,True,0.3117767202329593,0.3110641419581498,True,optimal
1.0,0.5,74,0.0710052503297891,0.37215902813060053,0.30115377780081143,0.2131249618505535,0.23628864722778675,0.023163685377233262,True,0.3122404042915068,0.29006715131011607,True,optimal
1.0,0.5,76,0.06643842704077557,0.3510386956655416,0.284600268624766,0.2131249618505535,0.22963453097774544,0.016509569127191953,True,0.2681008881647977,0.3010996490847343,True,optimal
1.0,0.5,78,0.07669829753347018,0.3583646456611621,0.2816663481276919,0.2131249618505535,0.23874624531028155,0.025621283459728056,True,0.28430709869831783,0.279025597557066,True,optimal
1.0,0.5,79,0.0407077067291422,0.3578680290643621,0.3171603223352199,0.2131249618505535,0.20957847863642032,-0.0035464832141331726,True,0.30665985805053875,0.32766078661990106,True,optimal
1.0,0.5,80,0.05571018589637339,0.36612173630502093,0.31041155040864754,0.2131249618505535,0.23182382834556747,0.018698866495013983,True,0.31144413852345576,0.3093789622938393,True,optimal
1.0,0.5,75,0.043001703611964315,0.3727635646467176,0.3297618610347533,0.2131249618505535,0.24014951662218342,0.027024554771629933,True,0.3251175359152091,0.3344061861542975,True,optimal
1.0,0.5,81,0.06672841465697754,0.3459271823250744,0.27919876766809687,0.2131249618505535,0.21743939323435169,0.004314431383798195,True,0.24958635259962691,0.3088111827365668,True,optimal
1.0,0.5,77,0.07073087927884497,0.36468800773040644,0.29395712845156147,0.2131249618505535,0.22603265151642438,0.012907689665870886,True,0.3038078824061905,0.28410637449693243,True,optimal
1.0,0.5,82,0.0719109585187504,0.36493416564985226,0.29302320713110186,0.2131249618505535,0.22779477638942525,0.014669814538871756,True,0.29086386226966754,0.2951825519925362,True,optimal
1.0,0.5,83,0.05862468496373818,0.3607375329936305,0.3021128480298923,0.2131249618505535,0.22746201131970445,0.014337049469150959,True,0.29068031670172834,0.31354537935805626,True,optimal
1.0,0.5,85,0.0652403147535296,0.3380364206351933,0.2727961058816637,0.2131249618505535,0.23608518049393057,0.02296021864337708,True,0.27243720681076844,0.27315500495255896,True,optimal
1.0,0.5,86,0.06043457694826193,0.38071744058249757,0.32028286363423564,0.2131249618505535,0.24473448960916877,0.03160952775861528,True,0.29832463019109456,0.3422410970773767,True,optimal
1.0,0.5,87,0.03768971916237707,0.34531149334283584,0.3076217741804588,0.2131249618505535,0.22884239027504016,0.015717428424486674,True,0.32460746581315403,0.2906360825477635,True,optimal
1.0,0.5,88,0.06667982935552269,0.36232194013635394,0.29564211078083125,0.2131249618505535,0.21197317573752872,-0.001151786113024772,True,0.30355428423568453,0.28772993732597796,True,optimal
1.0,0.5,84,0.07829603016122078,0.3566628508727929,0.27836682071157215,0.2131249618505535,0.245831714471762,0.03270675262120851,True,0.26757186123872,0.2891617801844243,True,optimal
1.0,0.5,91,0.061144616469680946,0.373996010452088,0.3128513939824071,0.2131249618505535,0.2444429740400097,0.03131801218945621,True,0.30267481567044074,0.3230279722943734,True,optimal
1.0,0.5,90,0.06474411085881954,0.3618992109147255,0.29715510005590595,0.2131249618505535,0.20613822834098172,-0.006986733509571769,True,0.3173669423851252,0.2769432577266867,True,optimal
1.0,0.5,89,0.08824621049656389,0.37270473218757044,0.28445852169100655,0.2131249618505535,0.24045861754452713,0.02733365569397364,True,0.2711788259833531,0.29773821739866,True,optimal
1.0,1.0,42,0.056266517853291675,0.34583622042889656,0.2895697025756049,0.19048473827298018,0.2272285471958596,0.03674380892287943,True,0.29976579839411766,0.2793736067570921,True,optimal
1.0,1.0,43,0.014481592521416842,0.33407822711405066,0.3195966345926338,0.19048473827298018,0.24407676730486005,0.05359202903187987,True,0.3262413723514155,0.31295189683385216,True,optimal
1.0,1.0,44,0.019681885716504532,0.3284551479570704,0.3087732622405659,0.19048473827298018,0.2534042553666579,0.06291951709367771,True,0.29672017445735377,0.320826350023778,True,optimal
1.0,1.0,47,0.02519238556009329,0.3422852612218736,0.3170928756617803,0.19048473827298018,0.2329800694646177,0.04249533119163751,True,0.36594079207708774,0.26824495924647285,True,optimal
1.0,1.0,45,0.04005987198237099,0.340260837397253,0.300200965414882,0.19048473827298018,0.23273652784162369,0.042251789568643505,True,0.2911804567201536,0.30922147410961043,True,optimal
1.0,1.0,48,0.009853959824520975,0.3417447061462243,0.33189074632170334,0.19048473827298018,0.23786693263397962,0.04738219436099944,True,0.3074887082183061,0.3562927844251006,True,optimal
1.0,1.0,46,0.033366541230712865,0.33620007916965206,0.3028335379389392,0.19048473827298018,0.21658708280818728,0.0261023445352071,True,0.32453156485068,0.28113551102719836,True,optimal
1.0,1.0,50,0.03896411973080999,0.3516479869514334,0.3126838672206234,0.19048473827298018,0.22508574010347604,0.03460100183049586,True,0.3193226722964806,0.30604506214476623,True,optimal
1.0,1.0,51,0.03306470807003442,0.33973342311399407,0.30666871504395965,0.19048473827298018,0.2605767941919629,0.07009205591898271,True,0.31659114199788185,0.29674628809003745,True,optimal
1.0,1.0,53,0.06713351949156232,0.3652625508676549,0.2981290313760926,0.19048473827298018,0.22930066129178361,0.03881592301880343,True,0.2989271645399708,0.29733089821221437,True,optimal
1.0,1.0,49,0.03698644683127972,0.32569941733581464,0.2887129705045349,0.19048473827298018,0.2432204363188094,0.05273569804582923,True,0.2649126218032366,0.31251331920583325,True,optimal
1.0,1.0,55,0.03358093384064803,0.3734000074832925,0.33981907364264446,0.19048473827298018,0.22634249453191246,0.03585775625893228,True,0.3152358825333781,0.36440226475191084,True,optimal
1.0,1.0,52,0.03385011540433697,0.34953421434763104,0.3156840989432941,0.19048473827298018,0.2495086844965474,0.059023946223567214,True,0.29763847639037766,0.3337297214962105,True,optimal
1.0,1.0,54,0.05003372930020711,0.31507999997734504,0.26504627067713793,0.19048473827298018,0.23032775218496893,0.039843013911988745,True,0.2477074801178173,0.28238506123645857,True,optimal
1.0,1.0,59,0.03824835625701378,0.3443630716063051,0.3061147153492913,0.19048473827298018,0.2365403901720894,0.04605565189910921,True,0.27412325133209625,0.33810617936648635,True,optimal
1.0,1.0,57,0.026801091398243715,0.33542848142717685,0.30862739002893314,0.19048473827298018,0.23603941057538524,0.045554672302405064,True,0.3061009422120292,0.31115383784583706,True,optimal
1.0,1.0,58,0.031408142334492184,0.34440606216189373,0.31299791982740155,0.19048473827298018,0.21965933767797408,0.029174599404993895,True,0.32157973242404525,0.30441610723075785,True,optimal
1.0,1.0,61,0.03532372504759962,0.35140574845684364,0.316082023409244,0.19048473827298018,0.2179855081113059,0.027500769838325723,True,0.3164671845341819,0.31569686228430616,True,optimal
1.0,1.0,62,0.027781713293322075,0.35275581407381884,0.32497410078049677,0.19048473827298018,0.2450209973828581,0.054536259109877916,True,0.3214046650868304,0.3285435364741631,True,optimal
1.0,1.0,56,0.002863267469638553,0.3484491270479701,0.34558585957833154,0.19048473827298018,0.2391921542708345,0.04870741599785433,True,0.35034606767343324,0.34082565148322985,True,optimal
1.0,1.0,63,0.0489059201195311,0.339269892700414,0.2903639725808829,0.19048473827298018,0.2308949633203191,0.04041022504733893,True,0.30079771492983887,0.279930230231927,True,optimal
1.0,1.0,60,0.05573166718329553,0.34167085317071105,0.2859391859874155,0.19048473827298018,0.228438436384248,0.03795369811126781,True,0.28882888328212286,0.2830494886927082,True,optimal
1.0,1.0,64,0.022682449287973305,0.3327494508444803,0.310067001556507,0.19048473827298018,0.2304944803744694,0.04000974210148922,True,0.28270240331002583,0.3374315998029882,True,optimal
1.0,1.0,66,0.03932297509766208,0.33825598874678625,0.29893301364912417,0.19048473827298018,0.21659471302559252,0.02610997475261234,True,0.32802100373944076,0.2698450235588076,True,optimal
1.0,1.0,65,0.05419480733542592,0.3538858194560153,0.2996910121205894,0.19048473827298018,0.24044866264020714,0.049963924367226964,True,0.308897031572095,0.2904849926690838,True,optimal
1.0,1.0,67,0.018878583547730532,0.3321789546821239,0.31330037113439335,0.19048473827298018,0.24680462088500876,0.05631988261202858,True,0.3085500903488815,0.3180506519199052,True,optimal
1.0,1.0,70,0.027666393117939336,0.34403262802502094,0.3163662349070816,0.19048473827298018,0.2277609929617419,0.03727625468876172,True,0.32180599000285093,0.3109264798113123,True,optimal
1.0,1.0,68,0.03804078245186848,0.36051312122784707,0.3224723387759786,0.19048473827298018,0.24178091613554042,0.051296177862560244,True,0.35788250885902884,0.28706216869292833,True,optimal
1.0,1.0,72,0.029947027566959994,0.3472372380790116,0.3172902105120516,0.19048473827298018,0.23758931966031027,0.04710458138733009,True,0.31207094725906304,0.32250947376504013,True,optimal
1.0,1.0,69,0.029171745318736397,0.3358942129399872,0.3067224676212508,0.19048473827298018,0.22447605258959957,0.03399131431661939,True,0.33093140061615045,0.2825135346263512,True,optimal
1.0,1.0,71,0.038352053934641306,0.34118927311210356,0.30283721917746226,0.19048473827298018,0.2447008560597228,0.054216117786742624,True,0.2933897504474856,0.3122846879074389,True,optimal
1.0,1.0,73,0.021014502411082603,0.3263230746700559,0.3053085722589733,0.19048473827298018,0.2180321133565476,0.027547375083567416,True,0.3060622946535244,0.30455484986442216,True,optimal
1.0,1.0,74,0.04159315615679443,0.3424678097128867,0.3008746535560923,0.19048473827298018,0.2372346232524617,0.046749884979481515,True,0.29562198535480366,0.3061273217573809,True,optimal
1.0,1.0,75,0.015518340791987717,0.3466346807242277,0.33111633993224,0.19048473827298018,0.22997534514502405,0.039490606872043865,True,0.31598150488466437,0.3462511749798156,True,optimal
1.0,1.0,76,0.03364978013610448,0.34472361688710274,0.31107383675099826,0.19048473827298018,0.22919561525397558,0.0387108769809954,True,0.30444617020557607,0.31770150329642044,True,optimal
1.0,1.0,78,0.05341842029976129,0.3294784958107356,0.27606007551097433,0.19048473827298018,0.23583397836114794,0.045349240088167764,True,0.27959542116958935,0.2725247298523593,True,optimal
1.0,1.0,77,0.03582505608271669,0.34552380254207515,0.30969874645935846,0.19048473827298018,0.2261002996858118,0.03561556141283162,True,0.3215619948256423,0.29783549809307464,True,optimal
1.0,1.0,83,0.035199709951857894,0.33731062883932783,0.30211091888746994,0.19048473827298018,0.2262813769811547,0.03579663870817451,True,0.30424592252174587,0.299975915253194,True,optimal
1.0,1.0,81,0.047262301460039624,0.3310783943183087,0.2838160928582691,0.19048473827298018,0.21517803121796586,0.02469329294498568,True,0.261129467845613,0.3065027178709252,True,optimal
1.0,1.0,79,0.01615564419737503,0.35196406447719425,0.3358084202798192,0.19048473827298018,0.21552747818397644,0.02504273991099626,True,0.33763698753819893,0.3339798530214395,True,optimal
1.0,1.0,82,0.04122783786616768,0.35548490256906196,0.3142570647028943,0.19048473827298018,0.22883114245210834,0.03834640417912816,True,0.3227533441733489,0.30576078523243966,True,optimal
1.0,1.0,85,0.03898119643061759,0.32348550146227323,0.28450430503165564,0.19048473827298018,0.23413323865584834,0.04364850038286816,True,0.27468597844294707,0.2943226316203642,True,optimal
1.0,1.0,80,0.03527668885984275,0.3464539386826043,0.31117724982276157,0.19048473827298018,0.23450028232636932,0.044015544053389144,True,0.2994501143933401,0.322904385252183,True,optimal
1.0,1.0,84,0.050451751581713,0.34250579457019925,0.29205404298848625,0.19048473827298018,0.23898698661710904,0.04850224834412886,True,0.29361814663725627,0.29048993933971623,True,optimal
1.0,1.0,86,0.041013935329460904,0.35546594101465434,0.31445200568519344,0.19048473827298018,0.24282227459656103,0.05233753632358085,True,0.28921407817113665,0.3396899331992502,True,optimal
1.0,1.0,87,0.028530919769021057,0.3228884478011758,0.29435752803215476,0.19048473827298018,0.222504186662823,0.03201944838984283,True,0.29257166437175885,0.29614339169255066,True,optimal
1.0,1.0,88,0.05685990680024405,0.34447034704089147,0.2876104402406474,0.19048473827298018,0.21721389552893788,0.026729157255957703,True,0.29024370599764504,0.2849771744836498,True,optimal
1.0,1.0,90,0.04156025425998522,0.33471490132439613,0.2931546470644109,0.19048473827298018,0.207843137254902,0.01735839898192182,True,0.30989319090423184,0.27641610322459,True,optimal
1.0,1.0,91,0.04047340723393633,0.3573088192521391,0.31683541201820276,0.19048473827298018,0.2454498334766978,0.05496509520371762,True,0.3012472323896358,0.3324235916467697,True,optimal
1.0,1.0,89,0.05651707756973373,0.32740415569212755,0.2708870781223938,0.19048473827298018,0.24835572516521087,0.05787098689223069,True,0.2369005956637411,0.30487356058104653,True,optimal
1.0,1.5,45,0.014759941686235956,0.3234506317029103,0.3086906900166743,0.16894492191649446,0.23029560569913032,0.06135068378263586,True,0.29894734057143124,0.3184340394619174,True,optimal
1.0,1.5,42,0.023610654490319127,0.32989337824259196,0.30628272375227283,0.16894492191649446,0.22144591334643893,0.052500991429944466,True,0.3232153459529299,0.2893501015516158,True,optimal
1.0,1.5,43,-0.007908169580324531,0.3147773999602009,0.3226855695405254,0.16894492191649446,0.23935474963181147,0.07040982771531701,True,0.32526226895108834,0.3201088701299625,True,optimal
1.0,1.5,44,-0.009212442244970476,0.3105760035964582,0.3197884458414287,0.16894492191649446,0.24534798843972194,0.07640306652322748,True,0.3285275254282837,0.3110493662545737,True,optimal
1.0,1.5,46,0.007392226378790556,0.31764716533110543,0.3102549389523149,0.16894492191649446,0.21305066406195694,0.04410574214546248,True,0.33123747992339836,0.2892723979812314,True,optimal
1.0,1.5,48,-0.006518562950922402,0.31959039041775256,0.32610895336867496,0.16894492191649446,0.23710406826058228,0.06815914634408782,True,0.31634796391465725,0.33586994282269267,True,optimal
1.0,1.5,47,0.004935733329476388,0.3225692698461816,0.31763353651670523,0.16894492191649446,0.2216304376951137,0.05268551577861924,True,0.3551417857979845,0.28012528723542596,True,optimal
1.0,1.5,49,0.011215303739429083,0.3008210474376198,0.2896057436981907,0.16894492191649446,0.24159090361204638,0.07264598169555192,True,0.2610090948449333,0.3182023925514481,True,optimal
1.0,1.5,50,-0.00281923231605119,0.3331415380178707,0.3359607703339219,0.16894492191649446,0.21516613381603988,0.04622121189954542,True,0.35169837002485893,0.3202231706429849,True,optimal
1.0,1.5,53,0.03855850892069862,0.33968028587841503,0.3011217769577164,0.16894492191649446,0.2282869287019289,0.05934200678543444,True,0.2949218981227394,0.30732165579269344,True,optimal
1.0,1.5,55,0.01300419050157553,0.34084072032540613,0.3278365298238306,0.16894492191649446,0.21590668530405077,0.04696176338755631,True,0.30721890800928287,0.34845415163837834,True,optimal
1.0,1.5,54,0.016623849064959506,0.30043680457645466,0.28381295551149516,0.16894492191649446,0.22832252596004965,0.05937760404355519,True,0.28033654320362233,0.287289367819368,True,optimal
1.0,1.5,56,-0.009562609373089725,0.32926246800716863,0.33882507738025835,0.16894492191649446,0.23498951367777776,0.0660445917612833,True,0.3433437770394291,0.3343063777210876,True,optimal
1.0,1.5,51,0.023299558948341514,0.328887893122963,0.3055883341746215,0.16894492191649446,0.261794285718737,0.09284936380224251,True,0.3127931471417621,0.2983835212074809,True,optimal
1.0,1.5,52,0.02107777806549266,0.32994118632757913,0.30886340826208647,0.16894492191649446,0.24606528331747868,0.07712036140098422,True,0.2957201071923471,0.32200670933182585,True,optimal
1.0,1.5,57,0.00777353785703494,0.30256505903483366,0.2947915211777987,0.16894492191649446,0.23031561732290806,0.0613706954064136,True,0.28521039230685774,0.3043726500487397,True,optimal
1.0,1.5,58,0.006179352764298651,0.32520857515970947,0.3190292223954108,0.16894492191649446,0.21825348786744592,0.049308565950951455,True,0.3194270370237764,0.31863140776704524,True,optimal
1.0,1.5,60,0.03613529038082175,0.3095723827142718,0.27343709233345004,0.16894492191649446,0.22401760565353268,0.05507268373703822,True,0.284991095618355,0.26188308904854507,True,optimal
1.0,1.5,59,0.019265912747024327,0.3259884661988711,0.3067225534518468,0.16894492191649446,0.22672954420331903,0.05778462228682457,True,0.2933973059120246,0.32004780099166896,True,optimal
1.0,1.5,61,0.019478266146247925,0.3400824916668006,0.3206042255205527,0.16894492191649446,0.20849877936701133,0.03955385745051687,True,0.3315427906494395,0.3096656603916659,True,optimal
1.0,1.5,62,0.012525179686015242,0.3360968286252475,0.32357164893923224,0.16894492191649446,0.24066703904129494,0.07172211712480048,True,0.3243463487775903,0.3227969491008742,True,optimal
1.0,1.5,65,0.019937391692390338,0.3333836985013,0.31344630680890967,0.16894492191649446,0.23816393442622952,0.06921901250973506,True,0.32441423093868627,0.3024783826791331,True,optimal
1.0,1.5,66,0.024052458946872357,0.3261459529711063,0.30209349402423397,0.16894492191649446,0.21446113614254836,0.0455162142260539,True,0.32398472710871806,0.28020226093974987,True,optimal
1.0,1.5,63,0.02094814152566793,0.31666002569978285,0.2957118841741149,0.16894492191649446,0.22534457960368548,0.05639965768719102,True,0.3155656463212244,0.27585812202700544,True,optimal
1.0,1.5,64,0.0003567005275590396,0.30984212611161926,0.3094854255840602,0.16894492191649446,0.2243638099659222,0.05541888804942774,True,0.2935833503913523,0.32538750077676815,True,optimal
1.0,1.5,67,-0.0024506902729066193,0.3006663991158152,0.30311708938872184,0.16894492191649446,0.24169566436036993,0.07275074244387547,True,0.30105404134909997,0.3051801374283437,True,optimal
1.0,1.5,68,0.02170692183220041,0.34626294276506453,0.3245560209328641,0.16894492191649446,0.24124551925405857,0.07230059733756411,True,0.3590443207971781,0.29006772106855017,True,optimal
1.0,1.5,69,0.0040260649138798565,0.31950863886734726,0.3154825739534674,0.16894492191649446,0.21977723527000537,0.050832313353510905,True,0.3284225883100703,0.3025425595968645,True,optimal
1.0,1.5,70,0.014562357142789972,0.3204199800094351,0.30585762286664514,0.16894492191649446,0.22479764243271427,0.05585272051621981,True,0.30835827441777075,0.30335697131551953,True,optimal
1.0,1.5,72,0.011866162054383234,0.3269666779751146,0.31510051592073135,0.16894492191649446,0.23190757370407633,0.06296265178758187,True,0.3071145052640254,0.3230865265774373,True,optimal
1.0,1.5,71,0.01844045543833489,0.3207462990702342,0.30230584363189933,0.16894492191649446,0.2364061213746418,0.06746119945814733,True,0.2916014675792338,0.3130102196845649,True,optimal
1.0,1.5,75,-0.0013125999747105044,0.32412511408585354,0.32543771406056404,0.16894492191649446,0.22877192171385263,0.05982699979735817,True,0.3000785881930066,0.3507968399281215,True,optimal
1.0,1.5,76,0.007450563533055343,0.3172392099831557,0.30978864645010035,0.16894492191649446,0.2265841769778778,0.05763925506138334,True,0.2957234571815738,0.3238538357186269,True,optimal
1.0,1.5,73,0.008442712628176474,0.29726322577869435,0.2888205131505179,0.16894492191649446,0.22433509889767222,0.05539017698117776,True,0.2795638057677796,0.29807722053325614,True,optimal
1.0,1.5,77,0.006221437112269579,0.3318504364512981,0.3256289993390285,0.16894492191649446,0.2206081968358342,0.05166327491933975,True,0.358709767712197,0.29254823096586,True,optimal
1.0,1.5,74,-0.000271167328937838,0.3314016608210237,0.3316728281499615,0.16894492191649446,0.23708358506364813,0.06813866314715367,True,0.33911328020843023,0.3242323760914928,True,optimal
1.0,1.5,78,0.02185419512639819,0.30375294669307007,0.2818987515666719,0.16894492191649446,0.23806526635089453,0.06912034443440007,True,0.28877259607798245,0.2750249070553613,True,optimal
1.0,1.5,79,0.004958859763886159,0.33306077499207987,0.3281019152281937,0.16894492191649446,0.21230244232347795,0.043357520406983485,True,0.33056130568362174,0.3256425247727657,True,optimal
1.0,1.5,80,0.006983129944156452,0.31607452682485876,0.3090913968807023,0.16894492191649446,0.2264822134387352,0.05753729152224074,True,0.30638980527831383,0.3117929884830908,True,optimal
1.0,1.5,81,0.01881228383409389,0.3058672811045743,0.2870549972704804,0.16894492191649446,0.20754018632518068,0.038595264408686214,True,0.28092810028515414,0.29318189425580665,True,optimal
1.0,1.5,82,0.020297543202577706,0.33016555429480865,0.30986801109223094,0.16894492191649446,0.21467576310872538,0.04573084119223092,True,0.3154473011191199,0.304288721065342,True,optimal
1.0,1.5,84,0.02273385153960822,0.3282187936560672,0.305484942116459,0.16894492191649446,0.23554820765986428,0.06660328574336982,True,0.3124014633361287,0.29856842089678926,True,optimal
1.0,1.5,86,0.009290301238495002,0.3348401858220119,0.3255498845835169,0.16894492191649446,0.23614378388349833,0.06719886196700386,True,0.3165363752514495,0.3345633939155843,True,optimal
1.0,1.5,87,0.01450038119519842,0.29684354834807075,0.28234316715287233,0.16894492191649446,0.2176941347801088,0.04874921286361433,True,0.28976201649386546,0.2749243178118792,True,optimal
1.0,1.5,89,0.0341888092703892,0.30337911283916547,0.26919030356877627,0.16894492191649446,0.24049331042856903,0.07154838851207457,True,0.24491612415314956,0.293464482984403,True,optimal
1.0,1.5,83,0.011954607319443755,0.3191239347622378,0.30716932744279407,0.16894492191649446,0.2208518221893535,0.05190690027285905,True,0.3104859118326122,0.30385274305297594,True,optimal
1.0,1.5,88,0.04479646285618921,0.32432675653947207,0.27953029368328286,0.16894492191649446,0.21258752091749433,0.04364259900099987,True,0.2830595979614008,0.27600098940516493,True,optimal
1.0,1.5,85,0.004605194990822459,0.3149550334790572,0.3103498384882347,0.16894492191649446,0.22479391937498572,0.055848997458491256,True,0.3111324272395001,0.30956724973696936,True,optimal
1.0,1.5,90,0.009850029816285855,0.3036610089096234,0.29381097909333753,0.16894492191649446,0.19510777360589626,0.0261628516894018,True,0.32633068712398194,0.2612912710626931,True,optimal
1.0,1.5,91,0.019254378759521684,0.32853405605233504,0.30927967729281336,0.16894492191649446,0.23889918171993207,0.06995425980343761,True,0.2829574883157444,0.3356018662698823,True,optimal
1.0,2.0,43,-0.03008290027634547,0.3018451636449378,0.33192806392128327,0.15158665215885053,0.23160438144329898,0.08001772928444845,True,0.3312158315452871,0.3326402962972794,True,optimal
1.0,2.0,44,-0.020245824449592553,0.29485353850235124,0.3150993629519438,0.15158665215885053,0.23992109750741275,0.08833444534856222,True,0.30585840277141607,0.3243403231324715,True,optimal
1.0,2.0,42,0.02033619755438182,0.30658400914863276,0.28624781159425094,0.15158665215885053,0.21758327612384776,0.06599662396499723,True,0.3011956437031632,0.2712999794853387,True,optimal
1.0,2.0,46,-0.014816445922160415,0.2927931843237824,0.3076096302459428,0.15158665215885053,0.20790311079940127,0.05631645864055074,True,0.3214389473966305,0.2937803130952551,True,optimal
1.0,2.0,45,-0.005386801569450705,0.3049821670058151,0.3103689685752658,0.15158665215885053,0.22315577883621118,0.07156912667736065,True,0.30154921085544195,0.31918872629508965,True,optimal
1.0,2.0,47,-0.0070752160789999685,0.3078598951299073,0.31493511120890727,0.15158665215885053,0.21457864175298003,0.0629919895941295,True,0.3378639585601132,0.29200626385770134,True,optimal
1.0,2.0,48,-0.03302896745027256,0.3018332680542675,0.3348622355045401,0.15158665215885053,0.2309520872999642,0.07936543514111366,True,0.3192128635002832,0.35051160750879695,True,optimal
1.0,2.0,51,-0.0017081477175516224,0.30836971545800024,0.31007786317555186,0.15158665215885053,0.2534705408058301,0.10188388864697956,True,0.3353855131355916,0.2847702132155121,True,optimal
1.0,2.0,50,-0.025826793924984104,0.30130667976564884,0.32713347369063295,0.15158665215885053,0.20859654499966584,0.05700989284081531,True,0.3406022716876558,0.3136646756936101,True,optimal
1.0,2.0,49,-0.0030500884635396575,0.2778014235433471,0.28085151200688674,0.15158665215885053,0.2350184902885274,0.08343183812967686,True,0.24164763286204693,0.32005539115172654,True,optimal
1.0,2.0,52,0.01000754582008323,0.30905672205415463,0.2990491762340714,0.15158665215885053,0.2429487708491872,0.09136211869033667,True,0.28528421198578124,0.31281414048236156,True,optimal
1.0,2.0,53,0.013716354814623577,0.3090745541010096,0.295358199286386,0.15158665215885053,0.2231752140700074,0.07158856191115687,True,0.2909316158175447,0.29978478275522735,True,optimal
1.0,2.0,57,-0.015011925478478017,0.30147079987089087,0.3164827253493689,0.15158665215885053,0.2242800092598216,0.07269335710097108,True,0.30526271253762693,0.32770273816111084,True,optimal
1.0,2.0,58,-0.011957540122618793,0.30855498794948555,0.32051252807210434,0.15158665215885053,0.2114640908668186,0.05987743870796808,True,0.31186433954583603,0.32916071659837265,True,optimal
1.0,2.0,56,-0.023717736387129262,0.3115385732773003,0.33525630966442954,0.15158665215885053,0.23385587524065643,0.0822692230818059,True,0.3416262315878684,0.32888638774099066,True,optimal
1.0,2.0,59,-0.00773307308828719,0.31320025227932186,0.32093332536760905,0.15158665215885053,0.21956271038840458,0.06797605822955405,True,0.3008458296619343,0.3410208210732838,True,optimal
1.0,2.0,60,0.012677823428942081,0.30045353874340136,0.2877757153144593,0.15158665215885053,0.22107609941437834,0.0694894472555278,True,0.2829529185616969,0.29259851206722165,True,optimal
1.0,2.0,54,0.001255124426176979,0.29086266375949055,0.28960753933331357,0.15158665215885053,0.22293708731025508,0.07135043515140455,True,0.29516281775766084,0.2840522609089663,True,optimal
1.0,2.0,55,-0.0065612170063316655,0.31588179841400554,0.3224430154203372,0.15158665215885053,0.2136181764206494,0.062031524261798865,True,0.29407728140343303,0.3508087494372414,True,optimal
1.0,2.0,61,0.006825775822645652,0.3288141263235422,0.3219883505008965,0.15158665215885053,0.20154389735388967,0.049957245195039135,True,0.3262933042395244,0.31768339676226864,True,optimal
1.0,2.0,62,-0.0039063389173153995,0.32151190870886165,0.32541824762617705,0.15158665215885053,0.23060442757993938,0.07901777542108884,True,0.325279230305191,0.3255572649471631,True,optimal
1.0,2.0,63,-0.003314505273957824,0.29257583849677143,0.29589034377072926,0.15158665215885053,0.21973628239436638,0.06814963023551585,True,0.30643231430503237,0.28534837323642614,True,optimal
1.0,2.0,64,-0.006691613723509182,0.2966445198494624,0.30333613357297157,0.15158665215885053,0.2219336976743368,0.07034704551548626,True,0.2790243022402581,0.32764796490568504,True,optimal
1.0,2.0,65,-0.012683537358569197,0.3162279490986116,0.3289114864571808,0.15158665215885053,0.2279344262295082,0.07634777407065768,True,0.34608680759974897,0.3117361653146127,True,optimal
1.0,2.0,66,0.008481221898521074,0.290885212219568,0.2824039903210469,0.15158665215885053,0.20651359781829526,0.054926945659444726,True,0.3033470807526344,0.2614608998894594,True,optimal
1.0,2.0,69,-0.02193069958366972,0.3118999187474384,0.3338306183311081,0.15158665215885053,0.217719609636715,0.06613295747786446,True,0.33321843551543195,0.33444280114678426,True,optimal
1.0,2.0,70,0.0006394673598335565,0.30669873606524056,0.306059268705407,0.15158665215885053,0.21592594923817043,0.0643392970793199,True,0.2936748569509535,0.3184436804598605,True,optimal
1.0,2.0,67,-0.02068892645815723,0.29054517428008386,0.3112341007382411,0.15158665215885053,0.23615230571094592,0.08456565355209539,True,0.301150792565652,0.32131740891083016,True,optimal
1.0,2.0,68,0.00801407486678557,0.33319353962895254,0.32517946476216697,0.15158665215885053,0.23540357956195446,0.08381692740310392,True,0.3519489748981556,0.29840995462617836,True,optimal
1.0,2.0,71,-0.007496577494042367,0.3018635397900799,0.30936011728412227,0.15158665215885053,0.22994901798679335,0.07836236582794281,True,0.28740722201903546,0.3313130125492091,True,optimal
1.0,2.0,72,-0.009475003696319317,0.31099175909268495,0.32046676278900427,0.15158665215885053,0.22596702628312393,0.0743803741242734,True,0.3144813709738785,0.32645215460413,True,optimal
1.0,2.0,73,-0.012104974361420662,0.28972540393464336,0.301830378296064,0.15158665215885053,0.21631232229300756,0.06472567013415703,True,0.28975409513928185,0.3139066614528462,True,optimal
