study,pattern,beta,epsilon_frac,epsilon_scaled,standardized,outcome_std,outcome_mean,outcome_std_original,outcome_mean_original,n_obs,n_treated,n_control,ate_lower,ate_upper,width,width_ratio,coverage,true_ate,true_ate_original,naive_ate,naive_bias,n_valid_sites,n_treated_sites,n_control_sites,theta_1_min,theta_1_max,theta_1_range,theta_0_min,theta_0_max,theta_0_range,point_estimate
anchoring1,demo_basic,1.0,0.4,0.3973567160679316,True,0.9933917901698289,2.0049174259596507e-17,1539.02919208308,2622.6753197893154,2658,1334,1324,1.1725648205734176,1.3865054107902672,0.21394059021684964,0.2153637591269751,False,1.0108098183653011,1555.6658181083942,1.0036068324737406,-0.007202985891560543,34,34,34,0.31737349730230896,1.1423644335261354,0.8249909362238264,-0.8249138191831453,-0.2744184813520951,0.5504953378310502,1.1360155123093427
anchoring1,demo_basic,1.0,0.5,0.49669589508491446,True,0.9933917901698289,2.0049174259596507e-17,1539.02919208308,2622.6753197893154,2658,1334,1324,0.9738864625394518,1.585183768824233,0.6112973062847812,0.615363759126975,True,1.0108098183653011,1555.6658181083942,1.0036068324737406,-0.007202985891560543,34,34,34,0.31737349730230896,1.1423644335261354,0.8249909362238264,-0.8249138191831453,-0.2744184813520951,0.5504953378310502,1.1360155123093427
gainloss,age,0.25,0.05,0.049716114178992125,True,0.9943222835798424,1.723502754916155e-17,0.4994275484978689,1.5255498059508408,3092,1516,1576,1.2953524361114368,0.1423635710930527,-1.1529888650183842,-1.1595725893492972,False,0.5741875997575857,0.2867651053248066,0.6026755404498748,0.028487940692289104,36,36,36,0.02531848417709153,0.8368707986816528,0.8115523145045613,-0.5579138657877682,-0.01761285855797692,0.5403010072297914,0.6376258828664667
gainloss,age,0.25,0.1,0.09943222835798425,True,0.9943222835798424,1.723502754916155e-17,0.4994275484978689,1.5255498059508408,3092,1516,1576,1.1959202077534525,0.24179579945103696,-0.9541244083024156,-0.9595725893492972,False,0.5741875997575857,0.2867651053248066,0.6026755404498748,0.028487940692289104,36,36,36,0.02531848417709153,0.8368707986816528,0.8115523145045613,-0.5579138657877682,-0.01761285855797692,0.5403010072297914,0.6376258828664667
gainloss,age,0.25,0.15,0.14914834253697637,True,0.9943222835798424,1.723502754916155e-17,0.4994275484978689,1.5255498059508408,3092,1516,1576,1.0964879793954683,0.3412280278090212,-0.7552599515864471,-0.7595725893492972,False,0.5741875997575857,0.2867651053248066,0.6026755404498748,0.028487940692289104,36,36,36,0.02531848417709153,0.8368707986816528,0.8115523145045613,-0.5579138657877682,-0.01761285855797692,0.5403010072297914,0.6376258828664667
gainloss,age,0.25,0.2,0.1988644567159685,True,0.9943222835798424,1.723502754916155e-17,0.4994275484978689,1.5255498059508408,3092,1516,1576,0.997055751037484,0.44066025616700544,-0.5563954948704786,-0.5595725893492972,False,0.5741875997575857,0.2867651053248066,0.6026755404498748,0.028487940692289104,36,36,36,0.02531848417709153,0.8368707986816528,0.8115523145045613,-0.5579138657877682,-0.01761285855797692,0.5403010072297914,0.6376258828664667
gainloss,age,0.25,0.3,0.29829668507395274,True,0.9943222835798424,1.723502754916155e-17,0.4994275484978689,1.5255498059508408,3092,1516,1576,0.7981912943215156,0.639524712882974,-0.15866658143854162,-0.1595725893492972,False,0.5741875997575857,0.2867651053248066,0.6026755404498748,0.028487940692289104,36,36,36,0.02531848417709153,0.8368707986816528,0.8115523145045613,-0.5579138657877682,-0.01761285855797692,0.5403010072297914,0.6376258828664667
gainloss,age,0.25,0.4,0.397728913431937,True,0.9943222835798424,1.723502754916155e-17,0.4994275484978689,1.5255498059508408,3092,1516,1576,0.5993268376055471,0.8383891695989425,0.23906233199339544,0.2404274106507029,False,0.5741875997575857,0.2867651053248066,0.6026755404498748,0.028487940692289104,36,36,36,0.02531848417709153,0.8368707986816528,0.8115523145045613,-0.5579138657877682,-0.01761285855797692,0.5403010072297914,0.6376258828664667
gainloss,age,0.25,0.5,0.4971611417899212,True,0.9943222835798424,1.723502754916155e-17,0.4994275484978689,1.5255498059508408,3092,1516,1576,0.40046238088957864,1.0372536263149108,0.6367912454253322,0.6404274106507026,True,0.5741875997575857,0.2867651053248066,0.6026755404498748,0.028487940692289104,36,36,36,0.02531848417709153,0.8368707986816528,0.8115523145045613,-0.5579138657877682,-0.01761285855797692,0.5403010072297914,0.6376258828664667
gainloss,age,0.5,0.05,0.049717306514032625,True,0.9943461302806524,-1.0297720808117394e-17,0.49954990781428765,1.5230273752012882,3105,1507,1598,1.2846965291122734,0.2092854439291613,-1.075411085183112,-1.0815258916727308,False,0.5740469587503442,0.2867651053248066,0.5891067126540448,0.015059753903700623,36,36,36,0.06041795699560298,0.8493532008588441,0.7889352438632412,-0.5347779412814946,-0.049432873905493065,0.4853450673760015,0.6376610536407921
gainloss,age,0.5,0.1,0.09943461302806525,True,0.9943461302806524,-1.0297720808117394e-17,0.49954990781428765,1.5230273752012882,3105,1507,1598,1.1852619160842082,0.30872005695722654,-0.8765418591269816,-0.8815258916727309,False,0.5740469587503442,0.2867651053248066,0.5891067126540448,0.015059753903700623,36,36,36,0.06041795699560298,0.8493532008588441,0.7889352438632412,-0.5347779412814946,-0.049432873905493065,0.4853450673760015,0.6376610536407921
gainloss,age,0.5,0.15,0.14915191954209786,True,0.9943461302806524,-1.0297720808117394e-17,0.49954990781428765,1.5230273752012882,3105,1507,1598,1.085827303056143,0.40815466998529176,-0.6776726330708511,-0.6815258916727309,False,0.5740469587503442,0.2867651053248066,0.5891067126540448,0.015059753903700623,36,36,36,0.06041795699560298,0.8493532008588441,0.7889352438632412,-0.5347779412814946,-0.049432873905493065,0.4853450673760015,0.6376610536407921
gainloss,age,0.5,0.2,0.1988692260561305,True,0.9943461302806524,-1.0297720808117394e-17,0.49954990781428765,1.5230273752012882,3105,1507,1598,0.9863926900280776,0.507589283013357,-0.4788034070147206,-0.48152589167273085,False,0.5740469587503442,0.2867651053248066,0.5891067126540448,0.015059753903700623,36,36,36,0.06041795699560298,0.8493532008588441,0.7889352438632412,-0.5347779412814946,-0.049432873905493065,0.4853450673760015,0.6376610536407921
gainloss,age,0.5,0.3,0.2983038390841957,True,0.9943461302806524,-1.0297720808117394e-17,0.49954990781428765,1.5230273752012882,3105,1507,1598,0.7875234639719472,0.7064585090694875,-0.08106495490245968,-0.08152589167273094,False,0.5740469587503442,0.2867651053248066,0.5891067126540448,0.015059753903700623,36,36,36,0.06041795699560298,0.8493532008588441,0.7889352438632412,-0.5347779412814946,-0.049432873905493065,0.4853450673760015,0.6376610536407921
gainloss,age,0.5,0.4,0.397738452112261,True,0.9943461302806524,-1.0297720808117394e-17,0.49954990781428765,1.5230273752012882,3105,1507,1598,0.5886542379158166,0.905327735125618,0.3166734972098014,0.3184741083272692,False,0.5740469587503442,0.2867651053248066,0.5891067126540448,0.015059753903700623,36,36,36,0.06041795699560298,0.8493532008588441,0.7889352438632412,-0.5347779412814946,-0.049432873905493065,0.4853450673760015,0.6376610536407921
gainloss,age,0.5,0.5,0.4971730651403262,True,0.9943461302806524,-1.0297720808117394e-17,0.49954990781428765,1.5230273752012882,3105,1507,1598,0.38978501185968617,1.1041969611817484,0.7144119493220622,0.718474108327269,True,0.5740469587503442,0.2867651053248066,0.5891067126540448,0.015059753903700623,36,36,36,0.06041795699560298,0.8493532008588441,0.7889352438632412,-0.5347779412814946,-0.049432873905493065,0.4853450673760015,0.6376610536407921
gainloss,age,1.0,0.05,0.04971639022509094,True,0.9943278045018187,-5.969018135626043e-17,0.49982489495901894,1.515993537964459,3095,1444,1651,1.460045590389134,0.09943278045018188,-1.3606128099389523,-1.3683744976040884,False,0.5737311370781536,0.2867651053248066,0.5622888700110298,-0.011442267067123812,34,34,34,0.0,1.0916348595875212,1.0916348595875212,-0.46784351125179474,0.0,0.46784351125179474,0.6083053645944922
gainloss,age,1.0,0.1,0.09943278045018188,True,0.9943278045018187,-5.969018135626043e-17,0.49982489495901894,1.515993537964459,3095,1444,1651,1.360612809938952,0.19886556090036375,-1.1617472490385883,-1.168374497604088,False,0.5737311370781536,0.2867651053248066,0.5622888700110298,-0.011442267067123812,34,34,34,0.0,1.0916348595875212,1.0916348595875212,-0.46784351125179474,0.0,0.46784351125179474,0.6083053645944922
gainloss,age,1.0,0.15,0.1491491706752728,True,0.9943278045018187,-5.969018135626043e-17,0.49982489495901894,1.515993537964459,3095,1444,1651,1.2611800294887703,0.2982983413505456,-0.9628816881382247,-0.9683744976040882,False,0.5737311370781536,0.2867651053248066,0.5622888700110298,-0.011442267067123812,34,34,34,0.0,1.0916348595875212,1.0916348595875212,-0.46784351125179474,0.0,0.46784351125179474,0.6083053645944922
gainloss,age,1.0,0.2,0.19886556090036375,True,0.9943278045018187,-5.969018135626043e-17,0.49982489495901894,1.515993537964459,3095,1444,1651,1.1617472490385883,0.3977311218007275,-0.7640161272378607,-0.7683744976040879,False,0.5737311370781536,0.2867651053248066,0.5622888700110298,-0.011442267067123812,34,34,34,0.0,1.0916348595875212,1.0916348595875212,-0.46784351125179474,0.0,0.46784351125179474,0.6083053645944922
gainloss,age,1.0,0.3,0.2982983413505456,True,0.9943278045018187,-5.969018135626043e-17,0.49982489495901894,1.515993537964459,3095,1444,1651,0.9628816881382246,0.5965966827010912,-0.3662850054371334,-0.3683744976040881,False,0.5737311370781536,0.2867651053248066,0.5622888700110298,-0.011442267067123812,34,34,34,0.0,1.0916348595875212,1.0916348595875212,-0.46784351125179474,0.0,0.46784351125179474,0.6083053645944922
gainloss,age,1.0,0.4,0.3977311218007275,True,0.9943278045018187,-5.969018135626043e-17,0.49982489495901894,1.515993537964459,3095,1444,1651,0.7640161272378608,0.795462243601455,0.03144611636359418,0.03162550239591199,False,0.5737311370781536,0.2867651053248066,0.5622888700110298,-0.011442267067123812,34,34,34,0.0,1.0916348595875212,1.0916348595875212,-0.46784351125179474,0.0,0.46784351125179474,0.6083053645944922
gainloss,age,1.0,0.5,0.49716390225090934,True,0.9943278045018187,-5.969018135626043e-17,0.49982489495901894,1.515993537964459,3095,1444,1651,0.5651505663374972,0.9943278045018187,0.4291772381643215,0.43162550239591185,True,0.5737311370781536,0.2867651053248066,0.5622888700110298,-0.011442267067123812,34,34,34,0.0,1.0916348595875212,1.0916348595875212,-0.46784351125179474,0.0,0.46784351125179474,0.6083053645944922
gainloss,gender,0.25,0.05,0.04972870119904325,True,0.9945740239808649,-2.965170612909228e-17,0.49954658235623445,1.523029366306028,3235,1587,1648,1.1321752342495164,0.02376275023502844,-1.108412484014488,-1.1144595146150864,False,0.5740507801538914,0.2867651053248066,0.5528926628524307,-0.021158117301460777,36,36,36,-0.05270462766947294,0.7336392230100072,0.7863438506794801,-0.49799341363759564,0.022990024493585115,0.5209834381311808,0.567627094951617
gainloss,gender,0.25,0.1,0.0994574023980865,True,0.9945740239808649,-2.965170612909228e-17,0.49954658235623445,1.523029366306028,3235,1587,1648,1.0327178318514298,0.12322015263311493,-0.9094976792183149,-0.9144595146150863,False,0.5740507801538914,0.2867651053248066,0.5528926628524307,-0.021158117301460777,36,36,36,-0.05270462766947294,0.7336392230100072,0.7863438506794801,-0.49799341363759564,0.022990024493585115,0.5209834381311808,0.567627094951617
gainloss,gender,0.25,0.15,0.14918610359712972,True,0.9945740239808649,-2.965170612909228e-17,0.49954658235623445,1.523029366306028,3235,1587,1648,0.9332604294533435,0.2226775550312014,-0.7105828744221421,-0.7144595146150864,False,0.5740507801538914,0.2867651053248066,0.5528926628524307,-0.021158117301460777,36,36,36,-0.05270462766947294,0.7336392230100072,0.7863438506794801,-0.49799341363759564,0.022990024493585115,0.5209834381311808,0.567627094951617
gainloss,gender,0.25,0.2,0.198914804796173,True,0.9945740239808649,-2.965170612909228e-17,0.49954658235623445,1.523029366306028,3235,1587,1648,0.833803027055257,0.32213495742928794,-0.511668069625969,-0.5144595146150863,False,0.5740507801538914,0.2867651053248066,0.5528926628524307,-0.021158117301460777,36,36,36,-0.05270462766947294,0.7336392230100072,0.7863438506794801,-0.49799341363759564,0.022990024493585115,0.5209834381311808,0.567627094951617
gainloss,gender,0.25,0.3,0.29837220719425944,True,0.9945740239808649,-2.965170612909228e-17,0.49954658235623445,1.523029366306028,3235,1587,1648,0.634888222259084,0.5210497622254608,-0.11383846003362319,-0.1144595146150865,False,0.5740507801538914,0.2867651053248066,0.5528926628524307,-0.021158117301460777,36,36,36,-0.05270462766947294,0.7336392230100072,0.7863438506794801,-0.49799341363759564,0.022990024493585115,0.5209834381311808,0.567627094951617
gainloss,gender,0.25,0.4,0.397829609592346,True,0.9945740239808649,-2.965170612909228e-17,0.49954658235623445,1.523029366306028,3235,1587,1648,0.43597341746291096,0.7199645670216339,0.28399114955872296,0.28554048538491367,True,0.5740507801538914,0.2867651053248066,0.5528926628524307,-0.021158117301460777,36,36,36,-0.05270462766947294,0.7336392230100072,0.7863438506794801,-0.49799341363759564,0.022990024493585115,0.5209834381311808,0.567627094951617
gainloss,gender,0.25,0.5,0.49728701199043246,True,0.9945740239808649,-2.965170612909228e-17,0.49954658235623445,1.523029366306028,3235,1587,1648,0.237058612666738,0.9188793718178069,0.6818207591510689,0.6855404853849136,True,0.5740507801538914,0.2867651053248066,0.5528926628524307,-0.021158117301460777,36,36,36,-0.05270462766947294,0.7336392230100072,0.7863438506794801,-0.49799341363759564,0.022990024493585115,0.5209834381311808,0.567627094951617
gainloss,gender,0.5,0.05,0.04972700833359639,True,0.9945401666719277,3.978155285748617e-17,0.4995547717176189,1.5228615863141524,3215,1589,1626,1.1884853277773488,0.047452778769332085,-1.1410325490080166,-1.1472965972066294,False,0.574041369555579,0.2867651053248066,0.54525431870979,-0.02878705084578903,36,36,36,-0.02790310326226669,0.7441427323457354,0.772045835608002,-0.5437966120988063,0.024098134635594005,0.5678947467344002,0.5612567722420125
gainloss,gender,0.5,0.1,0.09945401666719278,True,0.9945401666719277,3.978155285748617e-17,0.4995547717176189,1.5228615863141524,3215,1589,1626,1.089031311110156,0.14690679543652485,-0.9421245156736311,-0.9472965972066294,False,0.574041369555579,0.2867651053248066,0.54525431870979,-0.02878705084578903,36,36,36,-0.02790310326226669,0.7441427323457354,0.772045835608002,-0.5437966120988063,0.024098134635594005,0.5678947467344002,0.5612567722420125
gainloss,gender,0.5,0.15,0.14918102500078914,True,0.9945401666719277,3.978155285748617e-17,0.4995547717176189,1.5228615863141524,3215,1589,1626,0.9895772944429633,0.24636081210371757,-0.7432164823392458,-0.7472965972066296,False,0.574041369555579,0.2867651053248066,0.54525431870979,-0.02878705084578903,36,36,36,-0.02790310326226669,0.7441427323457354,0.772045835608002,-0.5437966120988063,0.024098134635594005,0.5678947467344002,0.5612567722420125
gainloss,gender,0.5,0.2,0.19890803333438556,True,0.9945401666719277,3.978155285748617e-17,0.4995547717176189,1.5228615863141524,3215,1589,1626,0.8901232777757704,0.3458148287709104,-0.54430844900486,-0.5472965972066293,False,0.574041369555579,0.2867651053248066,0.54525431870979,-0.02878705084578903,36,36,36,-0.02790310326226669,0.7441427323457354,0.772045835608002,-0.5437966120988063,0.024098134635594005,0.5678947467344002,0.5612567722420125
gainloss,gender,0.5,0.3,0.2983620500015783,True,0.9945401666719277,3.978155285748617e-17,0.4995547717176189,1.5228615863141524,3215,1589,1626,0.6912152444413849,0.5447228621052959,-0.14649238233608908,-0.14729659720662946,False,0.574041369555579,0.2867651053248066,0.54525431870979,-0.02878705084578903,36,36,36,-0.02790310326226669,0.7441427323457354,0.772045835608002,-0.5437966120988063,0.024098134635594005,0.5678947467344002,0.5612567722420125
gainloss,gender,0.5,0.4,0.3978160666687711,True,0.9945401666719277,3.978155285748617e-17,0.4995547717176189,1.5228615863141524,3215,1589,1626,0.49230721110699927,0.7436308954396815,0.25132368433268226,0.2527034027933708,True,0.574041369555579,0.2867651053248066,0.54525431870979,-0.02878705084578903,36,36,36,-0.02790310326226669,0.7441427323457354,0.772045835608002,-0.5437966120988063,0.024098134635594005,0.5678947467344002,0.5612567722420125
gainloss,gender,0.5,0.5,0.49727008333596384,True,0.9945401666719277,3.978155285748617e-17,0.4995547717176189,1.5228615863141524,3215,1589,1626,0.2933991777726138,0.942538928774067,0.6491397510014532,0.6527034027933706,True,0.574041369555579,0.2867651053248066,0.54525431870979,-0.02878705084578903,36,36,36,-0.02790310326226669,0.7441427323457354,0.772045835608002,-0.5437966120988063,0.024098134635594005,0.5678947467344002,0.5612567722420125
gainloss,gender,1.0,0.05,0.04972563875374936,True,0.9945127750749871,1.3882125972180762e-17,0.4995921761898529,1.5220381369177869,3199,1616,1583,1.1396105054877623,-0.005581401816045689,-1.145191907303808,-1.1515105044452139,False,0.5739983910713432,0.2867651053248066,0.5444594988820612,-0.029538892189281962,36,36,36,-0.046988303907901444,0.6453446786433651,0.6923329825512665,-0.593717104351896,0.05804437541564295,0.651761479767539,0.568420157686826
gainloss,gender,1.0,0.1,0.09945127750749871,True,0.9945127750749871,1.3882125972180762e-17,0.4995921761898529,1.5220381369177869,3199,1616,1583,1.0401592279802636,0.09386987569145303,-0.9462893522888106,-0.9515105044452139,False,0.5739983910713432,0.2867651053248066,0.5444594988820612,-0.029538892189281962,36,36,36,-0.046988303907901444,0.6453446786433651,0.6923329825512665,-0.593717104351896,0.05804437541564295,0.651761479767539,0.568420157686826
gainloss,gender,1.0,0.15,0.14917691626124807,True,0.9945127750749871,1.3882125972180762e-17,0.4995921761898529,1.5220381369177869,3199,1616,1583,0.9407079504727649,0.19332115319895174,-0.7473867972738132,-0.751510504445214,False,0.5739983910713432,0.2867651053248066,0.5444594988820612,-0.029538892189281962,36,36,36,-0.046988303907901444,0.6453446786433651,0.6923329825512665,-0.593717104351896,0.05804437541564295,0.651761479767539,0.568420157686826
gainloss,gender,1.0,0.2,0.19890255501499743,True,0.9945127750749871,1.3882125972180762e-17,0.4995921761898529,1.5220381369177869,3199,1616,1583,0.8412566729652662,0.2927724307064504,-0.5484842422588158,-0.551510504445214,False,0.5739983910713432,0.2867651053248066,0.5444594988820612,-0.029538892189281962,36,36,36,-0.046988303907901444,0.6453446786433651,0.6923329825512665,-0.593717104351896,0.05804437541564295,0.651761479767539,0.568420157686826
gainloss,gender,1.0,0.3,0.29835383252249614,True,0.9945127750749871,1.3882125972180762e-17,0.4995921761898529,1.5220381369177869,3199,1616,1583,0.6423541179502688,0.49167498572144785,-0.1506791322288209,-0.15151050444521394,False,0.5739983910713432,0.2867651053248066,0.5444594988820612,-0.029538892189281962,36,36,36,-0.046988303907901444,0.6453446786433651,0.6923329825512665,-0.593717104351896,0.05804437541564295,0.651761479767539,0.568420157686826
gainloss,gender,1.0,0.4,0.39780511002999486,True,0.9945127750749871,1.3882125972180762e-17,0.4995921761898529,1.5220381369177869,3199,1616,1583,0.4434515629352713,0.6905775407364453,0.24712597780117396,0.24848949555478606,True,0.5739983910713432,0.2867651053248066,0.5444594988820612,-0.029538892189281962,36,36,36,-0.046988303907901444,0.6453446786433651,0.6923329825512665,-0.593717104351896,0.05804437541564295,0.651761479767539,0.568420157686826
gainloss,gender,1.0,0.5,0.49725638753749357,True,0.9945127750749871,1.3882125972180762e-17,0.4995921761898529,1.5220381369177869,3199,1616,1583,0.2445490079202739,0.8894800957514427,0.6449310878311688,0.6484894955547861,True,0.5739983910713432,0.2867651053248066,0.5444594988820612,-0.029538892189281962,36,36,36,-0.046988303907901444,0.6453446786433651,0.6923329825512665,-0.593717104351896,0.05804437541564295,0.651761479767539,0.568420157686826
gainloss,demo_basic,0.25,0.05,0.049725207937381416,True,0.9945041587476282,-5.227850435304431e-17,0.4996639043474537,1.5203506574827803,3194,1549,1645,1.1141736201070889,-0.01937850570072025,-1.1335521258078092,-1.1398163756653195,False,0.5739159919892819,0.2867651053248066,0.5647083215555724,-0.009207670433709514,35,35,35,-0.07331997288700011,0.7184550671517083,0.7917750400387084,-0.49516896883014355,0.04550894868848298,0.5406779175186265,0.5899579280741996
gainloss,demo_basic,0.25,0.1,0.09945041587476283,True,0.9945041587476282,-5.227850435304431e-17,0.4996639043474537,1.5203506574827803,3194,1549,1645,1.0147232042323262,0.08007191017404258,-0.9346512940582836,-0.9398163756653196,False,0.5739159919892819,0.2867651053248066,0.5647083215555724,-0.009207670433709514,35,35,35,-0.07331997288700011,0.7184550671517083,0.7917750400387084,-0.49516896883014355,0.04550894868848298,0.5406779175186265,0.5899579280741996
gainloss,demo_basic,0.25,0.15,0.14917562381214422,True,0.9945041587476282,-5.227850435304431e-17,0.4996639043474537,1.5203506574827803,3194,1549,1645,0.9152727883575633,0.17952232604880536,-0.735750462308758,-0.7398163756653197,False,0.5739159919892819,0.2867651053248066,0.5647083215555724,-0.009207670433709514,35,35,35,-0.07331997288700011,0.7184550671517083,0.7917750400387084,-0.49516896883014355,0.04550894868848298,0.5406779175186265,0.5899579280741996
gainloss,demo_basic,0.25,0.2,0.19890083174952566,True,0.9945041587476282,-5.227850435304431e-17,0.4996639043474537,1.5203506574827803,3194,1549,1645,0.8158223724828004,0.27897274192356825,-0.5368496305592322,-0.5398163756653195,False,0.5739159919892819,0.2867651053248066,0.5647083215555724,-0.009207670433709514,35,35,35,-0.07331997288700011,0.7184550671517083,0.7917750400387084,-0.49516896883014355,0.04550894868848298,0.5406779175186265,0.5899579280741996
gainloss,demo_basic,0.25,0.3,0.29835124762428844,True,0.9945041587476282,-5.227850435304431e-17,0.4996639043474537,1.5203506574827803,3194,1549,1645,0.6169215407332749,0.4778735736730938,-0.13904796706018108,-0.13981637566531965,False,0.5739159919892819,0.2867651053248066,0.5647083215555724,-0.009207670433709514,35,35,35,-0.07331997288700011,0.7184550671517083,0.7917750400387084,-0.49516896883014355,0.04550894868848298,0.5406779175186265,0.5899579280741996
gainloss,demo_basic,0.25,0.4,0.39780166349905133,True,0.9945041587476282,-5.227850435304431e-17,0.4996639043474537,1.5203506574827803,3194,1549,1645,0.4180207089837491,0.6767744054226196,0.2587536964388705,0.2601836243346806,True,0.5739159919892819,0.2867651053248066,0.5647083215555724,-0.009207670433709514,35,35,35,-0.07331997288700011,0.7184550671517083,0.7917750400387084,-0.49516896883014355,0.04550894868848298,0.5406779175186265,0.5899579280741996
gainloss,demo_basic,0.25,0.5,0.4972520793738141,True,0.9945041587476282,-5.227850435304431e-17,0.4996639043474537,1.5203506574827803,3194,1549,1645,0.21911987723422355,0.8756752371721451,0.6565553599379216,0.6601836243346805,True,0.5739159919892819,0.2867651053248066,0.5647083215555724,-0.009207670433709514,35,35,35,-0.07331997288700011,0.7184550671517083,0.7917750400387084,-0.49516896883014355,0.04550894868848298,0.5406779175186265,0.5899579280741996
gainloss,demo_basic,0.5,0.05,0.04972734859470945,True,0.9945469718941891,1.048486484889865e-17,0.499801336027832,1.5166200683442064,3219,1558,1661,1.1088630164469624,0.04515246549845008,-1.0637105509485123,-1.069542797885751,False,0.5737581808081397,0.2867651053248066,0.5689704955661116,-0.004787685242028106,35,35,35,-0.03280759831329366,0.7325671357407532,0.7653747340540469,-0.4757505778956282,0.02149463337767516,0.49724521127330334,0.5782566580812185
gainloss,demo_basic,0.5,0.1,0.0994546971894189,True,0.9945469718941891,1.048486484889865e-17,0.499801336027832,1.5166200683442064,3219,1558,1661,1.0094083192575436,0.144607162687869,-0.8648011565696746,-0.8695427978857511,False,0.5737581808081397,0.2867651053248066,0.5689704955661116,-0.004787685242028106,35,35,35,-0.03280759831329366,0.7325671357407532,0.7653747340540469,-0.4757505778956282,0.02149463337767516,0.49724521127330334,0.5782566580812185
gainloss,demo_basic,0.5,0.15,0.14918204578412836,True,0.9945469718941891,1.048486484889865e-17,0.499801336027832,1.5166200683442064,3219,1558,1661,0.9099536220681247,0.2440618598772879,-0.6658917621908368,-0.6695427978857511,False,0.5737581808081397,0.2867651053248066,0.5689704955661116,-0.004787685242028106,35,35,35,-0.03280759831329366,0.7325671357407532,0.7653747340540469,-0.4757505778956282,0.02149463337767516,0.49724521127330334,0.5782566580812185
gainloss,demo_basic,0.5,0.2,0.1989093943788378,True,0.9945469718941891,1.048486484889865e-17,0.499801336027832,1.5166200683442064,3219,1558,1661,0.8104989248787058,0.3435165570667068,-0.466982367811999,-0.4695427978857511,False,0.5737581808081397,0.2867651053248066,0.5689704955661116,-0.004787685242028106,35,35,35,-0.03280759831329366,0.7325671357407532,0.7653747340540469,-0.4757505778956282,0.02149463337767516,0.49724521127330334,0.5782566580812185
gainloss,demo_basic,0.5,0.3,0.2983640915682567,True,0.9945469718941891,1.048486484889865e-17,0.499801336027832,1.5166200683442064,3219,1558,1661,0.611589530499868,0.5424259514455446,-0.06916357905432335,-0.06954279788575109,False,0.5737581808081397,0.2867651053248066,0.5689704955661116,-0.004787685242028106,35,35,35,-0.03280759831329366,0.7325671357407532,0.7653747340540469,-0.4757505778956282,0.02149463337767516,0.49724521127330334,0.5782566580812185
gainloss,demo_basic,0.5,0.4,0.3978187887576756,True,0.9945469718941891,1.048486484889865e-17,0.499801336027832,1.5166200683442064,3219,1558,1661,0.41268013612103016,0.7413353458243824,0.32865520970335227,0.3304572021142489,True,0.5737581808081397,0.2867651053248066,0.5689704955661116,-0.004787685242028106,35,35,35,-0.03280759831329366,0.7325671357407532,0.7653747340540469,-0.4757505778956282,0.02149463337767516,0.49724521127330334,0.5782566580812185
gainloss,demo_basic,0.5,0.5,0.49727348594709453,True,0.9945469718941891,1.048486484889865e-17,0.499801336027832,1.5166200683442064,3219,1558,1661,0.21377074174219235,0.9402447402032202,0.7264739984610279,0.7304572021142489,True,0.5737581808081397,0.2867651053248066,0.5689704955661116,-0.004787685242028106,35,35,35,-0.03280759831329366,0.7325671357407532,0.7653747340540469,-0.4757505778956282,0.02149463337767516,0.49724521127330334,0.5782566580812185
gainloss,demo_basic,1.0,0.05,0.0497246891684217,True,0.994493783368434,-1.3372824386952952e-17,0.4997472825329012,1.5181932245922207,3188,1543,1645,1.0943637317591988,-0.08158045243406155,-1.1759441841932603,-1.18245503778841,False,0.5738202394445782,0.2867651053248066,0.5531810632819736,-0.020639176162604578,35,35,35,-0.09838577759288292,0.7325671357407532,0.8309529133336361,-0.461245974355289,0.08264405317802202,0.5438900275333111,0.5751686601745739
gainloss,demo_basic,1.0,0.1,0.0994493783368434,True,0.994493783368434,-1.3372824386952952e-17,0.4997472825329012,1.5181932245922207,3188,1543,1645,0.9949143534223552,0.017868925902781857,-0.9770454275195734,-0.9824550377884097,False,0.5738202394445782,0.2867651053248066,0.5531810632819736,-0.020639176162604578,35,35,35,-0.09838577759288292,0.7325671357407532,0.8309529133336361,-0.461245974355289,0.08264405317802202,0.5438900275333111,0.5751686601745739
gainloss,demo_basic,1.0,0.15,0.1491740675052651,True,0.994493783368434,-1.3372824386952952e-17,0.4997472825329012,1.5181932245922207,3188,1543,1645,0.8954649750855119,0.11731830423962525,-0.7781466708458866,-0.7824550377884097,False,0.5738202394445782,0.2867651053248066,0.5531810632819736,-0.020639176162604578,35,35,35,-0.09838577759288292,0.7325671357407532,0.8309529133336361,-0.461245974355289,0.08264405317802202,0.5438900275333111,0.5751686601745739
gainloss,demo_basic,1.0,0.2,0.1988987566736868,True,0.994493783368434,-1.3372824386952952e-17,0.4997472825329012,1.5181932245922207,3188,1543,1645,0.7960155967486684,0.21676768257646867,-0.5792479141721998,-0.5824550377884098,False,0.5738202394445782,0.2867651053248066,0.5531810632819736,-0.020639176162604578,35,35,35,-0.09838577759288292,0.7325671357407532,0.8309529133336361,-0.461245974355289,0.08264405317802202,0.5438900275333111,0.5751686601745739
