method,ate,se,ci_lower,ci_upper,n_treated,n_control,ground_truth_ate,bias,abs_bias,relative_bias,covers_truth,study,pattern,beta,seed,dataset_path,ground_truth_se,n_obs,propensity_mean,propensity_std,propensity_min,propensity_max,n_used,r_squared,n_matched,match_rate,caliper_used,error
outcome_regression,0.20416090634600667,0.014485225278781754,0.17576986479959444,0.2325519478924189,,,0.1746773498810289,0.029483556464977773,0.029483556464977773,0.1687886636994364,False,scales,gender,0.75,42,confounded_datasets/scales/gender_beta0.75_seed42.csv,0.0093554779342281,2969,,,,,2969.0,0.08598095139572992,,,,
aipw,0.205912094592465,0.014930891281181616,0.17664754768134905,0.23517664150358097,,,0.1746773498810289,0.031234744711436113,0.031234744711436113,0.17881393742640248,False,scales,gender,0.75,42,confounded_datasets/scales/gender_beta0.75_seed42.csv,0.0093554779342281,2969,0.48366874369524926,0.18538857287628038,,,2969.0,,,,,
psm,0.22423398328690808,0.012878590681523383,0.19899194555112226,0.2494760210226939,1436.0,1533.0,0.1746773498810289,0.04955663340587918,0.04955663340587918,0.28370383131889587,False,scales,gender,0.75,42,confounded_datasets/scales/gender_beta0.75_seed42.csv,0.0093554779342281,2969,,,,,,,1436.0,1.0,0.03707771457525608,
naive,0.20007913551274353,0.013279793785881127,0.17405073969241652,0.22610753133307054,1460.0,1506.0,0.1746773498810289,0.025401785631714635,0.025401785631714635,0.1454211759510638,True,scales,gender,1.0,42,confounded_datasets/scales/gender_beta1.0_seed42.csv,0.0093554779342281,2966,,,,,,,,,,
ipw,0.21395691262745986,0.016319903239079753,0.18196990227886356,0.24594392297605616,,,0.1746773498810289,0.03927956274643096,0.03927956274643096,0.22486923904664172,False,scales,gender,1.0,42,confounded_datasets/scales/gender_beta1.0_seed42.csv,0.0093554779342281,2966,0.4922391709496713,0.2321752765914116,0.1477223421870324,0.671002772578209,2966.0,,,,,
outcome_regression,0.21188709732261982,0.014907860345075765,0.1826676910462713,0.24110650359896832,,,0.1746773498810289,0.03720974744159092,0.03720974744159092,0.21301987617131887,False,scales,gender,1.0,42,confounded_datasets/scales/gender_beta1.0_seed42.csv,0.0093554779342281,2966,,,,,2966.0,0.08844601693462428,,,,
aipw,0.2156690188622257,0.01601410398704291,0.1842813750476216,0.2470566626768298,,,0.1746773498810289,0.0409916689811968,0.0409916689811968,0.2346707744828728,False,scales,gender,1.0,42,confounded_datasets/scales/gender_beta1.0_seed42.csv,0.0093554779342281,2966,0.4922391709496713,0.2321752765914116,,,2966.0,,,,,
psm,0.210958904109589,0.01307786081129654,0.1853262969194478,0.23659151129973022,1460.0,1506.0,0.1746773498810289,0.03628155422856011,0.03628155422856011,0.20770611789834878,False,scales,gender,1.0,42,confounded_datasets/scales/gender_beta1.0_seed42.csv,0.0093554779342281,2966,,,,,,,1460.0,1.0,0.04643505531828232,
naive,0.18907475276918984,0.013135274574921047,0.16332961460234457,0.2148198909360351,1521.0,1445.0,0.1746773498810289,0.014397402888160937,0.014397402888160937,0.08242283786631108,True,scales,gender,1.5,42,confounded_datasets/scales/gender_beta1.5_seed42.csv,0.0093554779342281,2966,,,,,,,,,,
ipw,0.21327244862842415,0.017664189556997157,0.17865063709670972,0.24789426016013857,,,0.1746773498810289,0.03859509874739525,0.03859509874739525,0.22095079169498513,False,scales,gender,1.5,42,confounded_datasets/scales/gender_beta1.5_seed42.csv,0.0093554779342281,2966,0.512801897264026,0.30095810242418186,0.09163446412338166,0.7399706647446757,2966.0,,,,,
outcome_regression,0.2065194450148246,0.014455427937797036,0.1781868062567424,0.2348520837729068,,,0.1746773498810289,0.03184209513379571,0.03184209513379571,0.18229092183664947,False,scales,gender,1.5,42,confounded_datasets/scales/gender_beta1.5_seed42.csv,0.0093554779342281,2966,,,,,2966.0,0.08113532347625696,,,,
aipw,0.21605686946563363,0.019092908272321674,0.17863476925188315,0.2534789696793841,,,0.1746773498810289,0.04137951958460473,0.04137951958460473,0.23689115739841446,False,scales,gender,1.5,42,confounded_datasets/scales/gender_beta1.5_seed42.csv,0.0093554779342281,2966,0.512801897264026,0.30095810242418186,,,2966.0,,,,,
psm,0.22879684418145957,0.012112027875602402,0.20505726954527886,0.2525364188176403,1521.0,1445.0,0.1746773498810289,0.05411949430043067,0.05411949430043067,0.30982548302507995,False,scales,gender,1.5,42,confounded_datasets/scales/gender_beta1.5_seed42.csv,0.0093554779342281,2966,,,,,,,1521.0,1.0,0.060191620484836374,
naive,0.18871571599238882,0.012901527174343974,0.16342872273067463,0.214002709254103,1585.0,1381.0,0.1746773498810289,0.014038366111359918,0.014038366111359918,0.08036740951772692,True,scales,gender,2.0,42,confounded_datasets/scales/gender_beta2.0_seed42.csv,0.0093554779342281,2966,,,,,,,,,,
ipw,0.22864118507432474,0.022903704426994034,0.18374992439741644,0.27353244575123303,,,0.1746773498810289,0.05396383519329584,0.05396383519329584,0.3089343594349817,False,scales,gender,2.0,42,confounded_datasets/scales/gender_beta2.0_seed42.csv,0.0093554779342281,2966,0.534391823947143,0.3503822310060032,0.052837476372221664,0.7988650625787912,2966.0,,,,,
outcome_regression,0.21271833053385608,0.015117900571402589,0.183087245413907,0.24234941565380516,,,0.1746773498810289,0.03804098065282718,0.03804098065282718,0.21777855388083536,False,scales,gender,2.0,42,confounded_datasets/scales/gender_beta2.0_seed42.csv,0.0093554779342281,2966,,,,,2966.0,0.08224240704821895,,,,
aipw,0.23240359523641316,0.02399301451372221,0.18537728678951762,0.27942990368330867,,,0.1746773498810289,0.05772624535538426,0.05772624535538426,0.3304735582186303,False,scales,gender,2.0,42,confounded_datasets/scales/gender_beta2.0_seed42.csv,0.0093554779342281,2966,0.534391823947143,0.3503822310060032,,,2966.0,,,,,
psm,0.19621451104100945,0.012502227669056919,0.1717101448096579,0.220718877272361,1585.0,1381.0,0.1746773498810289,0.021537161159980556,0.021537161159980556,0.12329681652858435,True,scales,gender,2.0,42,confounded_datasets/scales/gender_beta2.0_seed42.csv,0.0093554779342281,2966,,,,,,,1585.0,1.0,0.07007644620120064,
naive,0.18861705191906097,0.013045986187725003,0.16304691899111998,0.21418718484700197,1440.0,1543.0,0.1746773498810289,0.013939702038032076,0.013939702038032076,0.07980257341622297,True,scales,polideo,0.1,42,confounded_datasets/scales/polideo_beta0.1_seed42.csv,0.0093554779342281,2983,,,,,,,,,,
ipw,0.18712915318907258,0.012883151477069648,0.16187817629401607,0.2123801300841291,,,0.1746773498810289,0.012451803308043685,0.012451803308043685,0.07128459022606246,True,scales,polideo,0.1,42,confounded_datasets/scales/polideo_beta0.1_seed42.csv,0.0093554779342281,2983,0.4827319525779713,0.02654550681058427,0.40873655342714904,0.5310040278535002,2983.0,,,,,
outcome_regression,0.1871744919098616,0.01277947052193453,0.16212672968686992,0.21222225413285328,,,0.1746773498810289,0.012497142028832703,0.012497142028832703,0.0715441471796108,True,scales,polideo,0.1,42,confounded_datasets/scales/polideo_beta0.1_seed42.csv,0.0093554779342281,2983,,,,,2983.0,0.08561013833882813,,,,
aipw,0.187167650655175,0.012919462130740631,0.16184550487892335,0.21248979643142663,,,0.1746773498810289,0.01249030077414609,0.01249030077414609,0.07150498208641885,True,scales,polideo,0.1,42,confounded_datasets/scales/polideo_beta0.1_seed42.csv,0.0093554779342281,2983,0.4827319525779713,0.02654550681058427,,,2983.0,,,,,
psm,0.13541666666666666,0.014251429108391753,0.10748386561421883,0.1633494677191145,1440.0,1543.0,0.1746773498810289,-0.03926068321436224,0.03926068321436224,-0.22476115673327035,False,scales,polideo,0.1,42,confounded_datasets/scales/polideo_beta0.1_seed42.csv,0.0093554779342281,2983,,,,,,,1440.0,1.0,0.005309101362116854,
naive,0.1919245068030605,0.013131593829932293,0.1661865828963932,0.2176624307097278,1426.0,1546.0,0.1746773498810289,0.017247156922031603,0.017247156922031603,0.09873722571231176,True,scales,polideo,0.25,42,confounded_datasets/scales/polideo_beta0.25_seed42.csv,0.0093554779342281,2972,,,,,,,,,,
ipw,0.1890582336657719,0.013890217089183855,0.16183340817097155,0.21628305916057225,,,0.1746773498810289,0.014380883784743004,0.014380883784743004,0.0823282686309226,True,scales,polideo,0.25,42,confounded_datasets/scales/polideo_beta0.25_seed42.csv,0.0093554779342281,2972,0.47981240558634,0.05791114072565523,0.33465369876201506,0.5810956793673158,2972.0,,,,,
outcome_regression,0.18917089590926744,0.014002269230469698,0.16172644821754684,0.21661534360098805,,,0.1746773498810289,0.014493546028238546,0.014493546028238546,0.0829732420265705,True,scales,polideo,0.25,42,confounded_datasets/scales/polideo_beta0.25_seed42.csv,0.0093554779342281,2972,,,,,2972.0,0.08765178105345761,,,,
aipw,0.18913169137267996,0.013075179987691593,0.16350433859680444,0.21475904414855548,,,0.1746773498810289,0.014454341491651063,0.014454341491651063,0.08274880230033131,True,scales,polideo,0.25,42,confounded_datasets/scales/polideo_beta0.25_seed42.csv,0.0093554779342281,2972,0.47981240558634,0.05791114072565523,,,2972.0,,,,,
psm,0.2173913043478261,0.01263154233261869,0.19263348137589348,0.24214912731975874,1426.0,1546.0,0.1746773498810289,0.04271395446679721,0.04271395446679721,0.24453058450846252,False,scales,polideo,0.25,42,confounded_datasets/scales/polideo_beta0.25_seed42.csv,0.0093554779342281,2972,,,,,,,1426.0,1.0,0.011582228145131046,
naive,0.19548040462361527,0.013073829074760764,0.16985569963708416,0.22110510961014637,1431.0,1525.0,0.1746773498810289,0.02080305474258637,0.02080305474258637,0.11909417424042175,True,scales,polideo,0.5,42,confounded_datasets/scales/polideo_beta0.5_seed42.csv,0.0093554779342281,2956,,,,,,,,,,
ipw,0.18910662564759476,0.01196772623436734,0.16564988222823476,0.21256336906695475,,,0.1746773498810289,0.014429275766565858,0.014429275766565858,0.08260530501747079,True,scales,polideo,0.5,42,confounded_datasets/scales/polideo_beta0.5_seed42.csv,0.0093554779342281,2956,0.4840685087313408,0.11539872126343817,0.24057502587414786,0.6781505815589085,2956.0,,,,,
outcome_regression,0.18933568842852977,0.011847522260127438,0.16611454479868,0.21255683205837955,,,0.1746773498810289,0.014658338547500871,0.014658338547500871,0.08391665294604325,True,scales,polideo,0.5,42,confounded_datasets/scales/polideo_beta0.5_seed42.csv,0.0093554779342281,2956,,,,,2956.0,0.09058303240036636,,,,
aipw,0.1894022998529176,0.013293472715134062,0.16334709333125483,0.21545750637458036,,,0.1746773498810289,0.014724949971888696,0.014724949971888696,0.08429799273871352,True,scales,polideo,0.5,42,confounded_datasets/scales/polideo_beta0.5_seed42.csv,0.0093554779342281,2956,0.4840685087313408,0.11539872126343817,,,2956.0,,,,,
psm,0.19426974143955278,0.013191498350190265,0.16841440467317986,0.2201250782059257,1431.0,1525.0,0.1746773498810289,0.01959239155852388,0.01959239155852388,0.1121633203839426,True,scales,polideo,0.5,42,confounded_datasets/scales/polideo_beta0.5_seed42.csv,0.0093554779342281,2956,,,,,,,1431.0,1.0,0.023079744252687634,
naive,0.19202312988959064,0.012987593165845187,0.16656744728453407,0.2174788124946472,1436.0,1515.0,0.1746773498810289,0.01734578000856174,0.01734578000856174,0.0993018271709285,True,scales,polideo,0.75,42,confounded_datasets/scales/polideo_beta0.75_seed42.csv,0.0093554779342281,2951,,,,,,,,,,
ipw,0.18428170345449274,0.015196710139789604,0.15449615158050511,0.21406725532848037,,,0.1746773498810289,0.009604353573463842,0.009604353573463842,0.054983394126400915,True,scales,polideo,0.75,42,confounded_datasets/scales/polideo_beta0.75_seed42.csv,0.0093554779342281,2951,0.486608621973117,0.166067325907264,0.15784581201886844,0.7798868334068401,2951.0,,,,,
outcome_regression,0.18465692615049156,0.01453468136567834,0.15616895067376202,0.2131449016272211,,,0.1746773498810289,0.009979576269462664,0.009979576269462664,0.05713148428379329,True,scales,polideo,0.75,42,confounded_datasets/scales/polideo_beta0.75_seed42.csv,0.0093554779342281,2951,,,,,2951.0,0.08966764366333213,,,,
aipw,0.18483765677699654,0.013898402180866834,0.15759678850249753,0.21207852505149555,,,0.1746773498810289,0.010160306895967641,0.010160306895967641,0.05816613832811026,True,scales,polideo,0.75,42,confounded_datasets/scales/polideo_beta0.75_seed42.csv,0.0093554779342281,2951,0.486608621973117,0.166067325907264,,,2951.0,,,,,
psm,0.16434540389972147,0.013676143088894829,0.1375401634454876,0.19115064435395532,1436.0,1515.0,0.1746773498810289,-0.010331945981307433,0.010331945981307433,-0.05914874474764144,True,scales,polideo,0.75,42,confounded_datasets/scales/polideo_beta0.75_seed42.csv,0.0093554779342281,2951,,,,,,,1436.0,1.0,0.0332134651814528,
naive,0.19164347929885472,0.012979194991581572,0.16620425711535486,0.2170827014823546,1439.0,1502.0,0.1746773498810289,0.016966129417825826,0.016966129417825826,0.09712838802157978,True,scales,polideo,1.0,42,confounded_datasets/scales/polideo_beta1.0_seed42.csv,0.0093554779342281,2941,,,,,,,,,,
ipw,0.1863973388246115,0.01486637945991343,0.15725923508318118,0.21553544256604185,,,0.1746773498810289,0.011719988943582615,0.011719988943582615,0.06709506957579212,True,scales,polideo,1.0,42,confounded_datasets/scales/polideo_beta1.0_seed42.csv,0.0093554779342281,2941,0.48929650373442873,0.2134030108565419,0.0946332837276147,0.8340512901004327,2941.0,,,,,
outcome_regression,0.1855777174625639,0.01458279426933784,0.15699544069466173,0.21415999423046608,,,0.1746773498810289,0.010900367581535009,0.010900367581535009,0.06240286785298235,True,scales,polideo,1.0,42,confounded_datasets/scales/polideo_beta1.0_seed42.csv,0.0093554779342281,2941,,,,,2941.0,0.08715446765667278,,,,
aipw,0.18705402425816245,0.015445131974618742,0.1567815655879097,0.2173264829284152,,,0.1746773498810289,0.01237667437713355,0.01237667437713355,0.07085448906548666,True,scales,polideo,1.0,42,confounded_datasets/scales/polideo_beta1.0_seed42.csv,0.0093554779342281,2941,0.48929650373442873,0.2134030108565419,,,2941.0,,,,,
psm,0.1862404447533009,0.013163202242407286,0.16044056835818263,0.21204032114841917,1439.0,1502.0,0.1746773498810289,0.011563094872272,0.011563094872272,0.0661968760125312,True,scales,polideo,1.0,42,confounded_datasets/scales/polideo_beta1.0_seed42.csv,0.0093554779342281,2941,,,,,,,1439.0,1.0,0.04268060217130838,
naive,0.1851631369888373,0.013089137340663545,0.15950842780113675,0.21081784617653784,1417.0,1502.0,0.1746773498810289,0.010485787107808398,0.010485787107808398,0.060029460688235586,True,scales,polideo,1.5,42,confounded_datasets/scales/polideo_beta1.5_seed42.csv,0.0093554779342281,2919,,,,,,,,,,
ipw,0.17754547861841577,0.020869679388982793,0.1366409070160095,0.21845005022082203,,,0.1746773498810289,0.0028681287373868714,0.0028681287373868714,0.016419580096333767,True,scales,polideo,1.5,42,confounded_datasets/scales/polideo_beta1.5_seed42.csv,0.0093554779342281,2919,0.4854355147456029,0.282055400726671,0.02978399308378043,0.9311593401442406,2919.0,,,,,
outcome_regression,0.17787206022850688,0.01547419190649696,0.14754264409177284,0.20820147636524092,,,0.1746773498810289,0.0031947103474779803,0.0031947103474779803,0.01828920778597722,True,scales,polideo,1.5,42,confounded_datasets/scales/polideo_beta1.5_seed42.csv,0.0093554779342281,2919,,,,,2919.0,0.08024115383717834,,,,
aipw,0.17740945342065803,0.021734805623805715,0.13480923439799883,0.22000967244331723,,,0.1746773498810289,0.0027321035396291327,0.0027321035396291327,0.015640857509516503,True,scales,polideo,1.5,42,confounded_datasets/scales/polideo_beta1.5_seed42.csv,0.0093554779342281,2919,0.4854355147456029,0.282055400726671,,,2919.0,,,,,
psm,0.1264124293785311,0.014410256236013445,0.09816832715594473,0.15465653160111745,1417.0,1502.0,0.1746773498810289,-0.04826492050249781,0.04826492050249781,-0.2763089807314491,False,scales,polideo,1.5,42,confounded_datasets/scales/polideo_beta1.5_seed42.csv,0.0093554779342281,2919,,,,,,,1416.0,0.9992942836979535,0.056411080145334205,
naive,0.19415525967188618,0.01313020090318571,0.16842006590164219,0.21989045344213018,1416.0,1497.0,0.1746773498810289,0.019477909790857284,0.019477909790857284,0.1115079305022861,True,scales,polideo,2.0,42,confounded_datasets/scales/polideo_beta2.0_seed42.csv,0.0093554779342281,2913,,,,,,,,,,
ipw,0.2090540783706531,0.03245624869148172,0.14543983093534893,0.27266832580595723,,,0.1746773498810289,0.0343767284896242,0.0343767284896242,0.1968012940031313,True,scales,polideo,2.0,42,confounded_datasets/scales/polideo_beta2.0_seed42.csv,0.0093554779342281,2913,0.48606493641548354,0.3267509126557092,0.01,0.9694009186778696,2913.0,,,,,
outcome_regression,0.1891906227527835,0.016374860109997752,0.1570958969371879,0.22128534856837911,,,0.1746773498810289,0.014513272871754607,0.014513272871754607,0.08308617506299162,True,scales,polideo,2.0,42,confounded_datasets/scales/polideo_beta2.0_seed42.csv,0.0093554779342281,2913,,,,,2913.0,0.08454778161013954,,,,
aipw,0.20561211188790138,0.03447323391875199,0.1380445734071475,0.27317965036865527,,,0.1746773498810289,0.03093476200687248,0.03093476200687248,0.17709658423339864,True,scales,polideo,2.0,42,confounded_datasets/scales/polideo_beta2.0_seed42.csv,0.0093554779342281,2913,0.48606493641548354,0.3267509126557092,,,2913.0,,,,,
psm,0.22104519774011303,0.012540795665534999,0.19646523823566442,0.24562515724456163,1416.0,1497.0,0.1746773498810289,0.04636784785908413,0.04636784785908413,0.26544854207294094,False,scales,polideo,2.0,42,confounded_datasets/scales/polideo_beta2.0_seed42.csv,0.0093554779342281,2913,,,,,,,1416.0,1.0,0.06535567776417814,
naive,0.19274087219151723,0.013362158787437952,0.16655104096813883,0.21893070341489562,1366.0,1528.0,0.1746773498810289,0.018063522310488328,0.018063522310488328,0.10341078750502697,True,scales,age,0.1,42,confounded_datasets/scales/age_beta0.1_seed42.csv,0.0093554779342281,2894,,,,,,,,,,
ipw,0.1884332235392861,0.012653718408594309,0.16363193545844126,0.21323451162013093,,,0.1746773498810289,0.0137558736582572,0.0137558736582572,0.07875018522794282,True,scales,age,0.1,42,confounded_datasets/scales/age_beta0.1_seed42.csv,0.0093554779342281,2894,0.4720365888914039,0.02977946755660805,0.4100784049048984,0.606955123528348,2894.0,,,,,
outcome_regression,0.1883748637537825,0.012238656262780367,0.16438709747873298,0.21236263002883204,,,0.1746773498810289,0.013697513872753614,0.013697513872753614,0.0784160847533058,True,scales,age,0.1,42,confounded_datasets/scales/age_beta0.1_seed42.csv,0.0093554779342281,2894,,,,,2894.0,0.0940285714681014,,,,
aipw,0.18848988886795964,0.013197984354278868,0.16262183953357306,0.21435793820234622,,,0.1746773498810289,0.013812538986930745,0.013812538986930745,0.07907458520717388,True,scales,age,0.1,42,confounded_datasets/scales/age_beta0.1_seed42.csv,0.0093554779342281,2894,0.4720365888914039,0.02977946755660805,,,2894.0,,,,,
psm,0.21156661786237185,0.01306684950160605,0.185955592839224,0.2371776428855197,1366.0,1528.0,0.1746773498810289,0.036889267981342955,0.036889267981342955,0.21118518231738626,False,scales,age,0.1,42,confounded_datasets/scales/age_beta0.1_seed42.csv,0.0093554779342281,2894,,,,,,,1366.0,1.0,0.00595589351132161,
naive,0.20203121267655116,0.013436804519085523,0.17569507581914354,0.2283673495339588,1359.0,1531.0,0.1746773498810289,0.027353862795522266,0.027353862795522266,0.1565965067259878,False,scales,age,0.25,42,confounded_datasets/scales/age_beta0.25_seed42.csv,0.0093554779342281,2890,,,,,,,,,,
ipw,0.19031330538243896,0.01283158646337214,0.16516339591422957,0.21546321485064834,,,0.1746773498810289,0.01563595550141006,0.01563595550141006,0.08951335426178358,True,scales,age,0.25,42,confounded_datasets/scales/age_beta0.25_seed42.csv,0.0093554779342281,2890,0.47025409967595444,0.06344151072519867,0.373431093990532,0.7649518490273778,2890.0,,,,,
outcome_regression,0.18925672389085296,0.012904299370592103,0.16396429712449245,0.21454915065721347,,,0.1746773498810289,0.014579374009824064,0.014579374009824064,0.08346459354778361,True,scales,age,0.25,42,confounded_datasets/scales/age_beta0.25_seed42.csv,0.0093554779342281,2890,,,,,2890.0,0.10088520414885405,,,,
aipw,0.19034735637773595,0.01330388122279024,0.16427174918106707,0.21642296357440483,,,0.1746773498810289,0.01567000649670705,0.01567000649670705,0.08970829078515186,True,scales,age,0.25,42,confounded_datasets/scales/age_beta0.25_seed42.csv,0.0093554779342281,2890,0.47025409967595444,0.06344151072519867,,,2890.0,,,,,
psm,0.2265682656826568,0.013016924690909613,0.20105509328847396,0.25208143807683964,1359.0,1531.0,0.1746773498810289,0.05189091580162791,0.05189091580162791,0.2970672261570852,False,scales,age,0.25,42,confounded_datasets/scales/age_beta0.25_seed42.csv,0.0093554779342281,2890,,,,,,,1355.0,0.9970566593083149,0.012688302145039736,
naive,0.20711880711880712,0.013339099562438988,0.1809741719764267,0.23326344226118753,1350.0,1540.0,0.1746773498810289,0.03244145723777822,0.03244145723777822,0.1857221743968167,False,scales,age,0.5,42,confounded_datasets/scales/age_beta0.5_seed42.csv,0.0093554779342281,2890,,,,,,,,,,
ipw,0.18702833460190488,0.012853211146407206,0.16183604075494676,0.212220628448863,,,0.1746773498810289,0.01235098472087598,0.01235098472087598,0.0707074198760636,True,scales,age,0.5,42,confounded_datasets/scales/age_beta0.5_seed42.csv,0.0093554779342281,2890,0.4671244356345813,0.1147298943284712,0.3195312916501291,0.9198397559207454,2890.0,,,,,
outcome_regression,0.18447790594170768,0.012704613642192324,0.15957686320301073,0.20937894868040463,,,0.1746773498810289,0.009800556060678783,0.009800556060678783,0.05610662210844079,True,scales,age,0.5,42,confounded_datasets/scales/age_beta0.5_seed42.csv,0.0093554779342281,2890,,,,,2890.0,0.1026494500505527,,,,
aipw,0.18729877470668937,0.013505552558595398,0.1608278916918424,0.21376965772153636,,,0.1746773498810289,0.012621424825660477,0.012621424825660477,0.07225564639180071,True,scales,age,0.5,42,confounded_datasets/scales/age_beta0.5_seed42.csv,0.0093554779342281,2890,0.4671244356345813,0.1147298943284712,,,2890.0,,,,,
psm,0.2026726057906459,0.013630414241482857,0.17595699387733948,0.2293882177039523,1350.0,1540.0,0.1746773498810289,0.02799525590961699,0.02799525590961699,0.16026838012303424,False,scales,age,0.5,42,confounded_datasets/scales/age_beta0.5_seed42.csv,0.0093554779342281,2890,,,,,,,1347.0,0.9977777777777778,0.02294597886569424,
naive,0.21187187187187184,0.013327846470413074,0.1857492927898622,0.23799445095388147,1350.0,1554.0,0.1746773498810289,0.037194521990842944,0.037194521990842944,0.21293271289137247,False,scales,age,0.75,42,confounded_datasets/scales/age_beta0.75_seed42.csv,0.0093554779342281,2904,,,,,,,,,,
ipw,0.18206425051034422,0.015051214673442146,0.15256386975039762,0.21156463127029082,,,0.1746773498810289,0.007386900629315324,0.007386900629315324,0.042288829286375555,True,scales,age,0.75,42,confounded_datasets/scales/age_beta0.75_seed42.csv,0.0093554779342281,2904,0.4649519504601456,0.1638638410997258,0.2682324580489571,0.9828515165321101,2904.0,,,,,
outcome_regression,0.17823937341473028,0.014385061770089295,0.15004465234535527,0.2064340944841053,,,0.1746773498810289,0.003562023533701386,0.003562023533701386,0.02039201725997931,True,scales,age,0.75,42,confounded_datasets/scales/age_beta0.75_seed42.csv,0.0093554779342281,2904,,,,,2904.0,0.10581562874066985,,,,
aipw,0.1830052550696324,0.014659105560321711,0.15427340817140184,0.21173710196786294,,,0.1746773498810289,0.00832790518860349,0.00832790518860349,0.04767593047567729,True,scales,age,0.75,42,confounded_datasets/scales/age_beta0.75_seed42.csv,0.0093554779342281,2904,0.4649519504601456,0.1638638410997258,,,2904.0,,,,,
psm,0.18814814814814812,0.01406170852345431,0.16058719944217767,0.21570909685411857,1350.0,1554.0,0.1746773498810289,0.013470798267119222,0.013470798267119222,0.07711817402939795,True,scales,age,0.75,42,confounded_datasets/scales/age_beta0.75_seed42.csv,0.0093554779342281,2904,,,,,,,1350.0,1.0,0.03277276821994516,
naive,0.2162371231991485,0.01338576670586203,0.19000102045565892,0.2424732259426381,1332.0,1580.0,0.1746773498810289,0.04155977331811961,0.04155977331811961,0.23792308130633755,False,scales,age,1.0,42,confounded_datasets/scales/age_beta1.0_seed42.csv,0.0093554779342281,2912,,,,,,,,,,
ipw,0.1867401421830439,0.013756574315495066,0.1597772565246736,0.21370302784141423,,,0.1746773498810289,0.012062792302015013,0.012062792302015013,0.06905756419038225,True,scales,age,1.0,42,confounded_datasets/scales/age_beta1.0_seed42.csv,0.0093554779342281,2912,0.4574104119252307,0.19950034651258775,0.2097896176652645,0.99,2912.0,,,,,
outcome_regression,0.1744288365162847,0.01459494673445402,0.14582274091675484,0.20303493211581458,,,0.1746773498810289,-0.00024851336474418506,0.00024851336474418506,-0.0014226994221829285,True,scales,age,1.0,42,confounded_datasets/scales/age_beta1.0_seed42.csv,0.0093554779342281,2912,,,,,2912.0,0.11002679959563932,,,,
aipw,0.18529935922757676,0.014062389132653643,0.15773707652757563,0.2128616419275779,,,0.1746773498810289,0.010622009346547862,0.010622009346547862,0.060809311303282376,True,scales,age,1.0,42,confounded_datasets/scales/age_beta1.0_seed42.csv,0.0093554779342281,2912,0.4574104119252307,0.19950034651258775,,,2912.0,,,,,
psm,0.2147147147147147,0.013635768494319599,0.1879886084658483,0.2414408209635811,1332.0,1580.0,0.1746773498810289,0.04003736483368581,0.04003736483368581,0.22920753526976956,False,scales,age,1.0,42,confounded_datasets/scales/age_beta1.0_seed42.csv,0.0093554779342281,2912,,,,,,,1332.0,1.0,0.03990387520243717,
naive,0.22507005227270133,0.01367297097240405,0.1982710291667894,0.25186907537861325,1256.0,1673.0,0.1746773498810289,0.05039270239167243,0.05039270239167243,0.28849019306735774,False,scales,age,1.5,42,confounded_datasets/scales/age_beta1.5_seed42.csv,0.0093554779342281,2929,,,,,,,,,,
ipw,0.18861244342904884,0.017526707026342802,0.15426009765741694,0.22296478920068075,,,0.1746773498810289,0.013935093548019944,0.013935093548019944,0.07977619054508787,True,scales,age,1.5,42,confounded_datasets/scales/age_beta1.5_seed42.csv,0.0093554779342281,2929,0.42871764807882706,0.24644420010642126,0.11042462461741433,0.99,2929.0,,,,,
outcome_regression,0.17284024685045474,0.01844475786853888,0.13668852142811855,0.20899197227279093,,,0.1746773498810289,-0.001837103030574161,0.001837103030574161,-0.01051712217883655,True,scales,age,1.5,42,confounded_datasets/scales/age_beta1.5_seed42.csv,0.0093554779342281,2929,,,,,2929.0,0.11817197224510878,,,,
aipw,0.18616385072681382,0.016257405272352966,0.154299336393002,0.21802836506062565,,,0.1746773498810289,0.011486500845784925,0.011486500845784925,0.06575838741318364,True,scales,age,1.5,42,confounded_datasets/scales/age_beta1.5_seed42.csv,0.0093554779342281,2929,0.42871764807882706,0.24644420010642126,,,2929.0,,,,,
psm,0.23009554140127392,0.013875861810476236,0.20289885225274049,0.2572922305498073,1256.0,1673.0,0.1746773498810289,0.05541819152024502,0.05541819152024502,0.31726031771142527,False,scales,age,1.5,42,confounded_datasets/scales/age_beta1.5_seed42.csv,0.0093554779342281,2929,,,,,,,1256.0,1.0,0.04932956838051722,
naive,0.2409696656548042,0.014092342329235102,0.21334867468950341,0.268590656620105,1191.0,1755.0,0.1746773498810289,0.06629231577377531,0.06629231577377531,0.3795129466924383,False,scales,age,2.0,42,confounded_datasets/scales/age_beta2.0_seed42.csv,0.0093554779342281,2946,,,,,,,,,,
ipw,0.2033976235488878,0.015509343638047212,0.17299931001831526,0.23379593707946034,,,0.1746773498810289,0.028720273667858898,0.028720273667858898,0.1644189912854758,True,scales,age,2.0,42,confounded_datasets/scales/age_beta2.0_seed42.csv,0.0093554779342281,2946,0.4039450333650883,0.28092671369545635,0.06148822763485752,0.99,2946.0,,,,,
outcome_regression,0.18959368599124773,0.015931103008299988,0.15836872409497976,0.2208186478875157,,,0.1746773498810289,0.014916336110218836,0.014916336110218836,0.08539364789068653,True,scales,age,2.0,42,confounded_datasets/scales/age_beta2.0_seed42.csv,0.0093554779342281,2946,,,,,2946.0,0.12603765899008568,,,,
